time,angular velocity
17:37:08,0.0
17:37:09,0.0
17:37:09,0.0
17:37:09,0.0
17:37:09,0.0
17:37:09,0.0
17:37:10,0.0
17:37:10,0.0
17:37:10,0.0
17:37:10,0.0
17:37:10,0.0
17:37:10,0.0
17:37:11,0.0
17:37:11,0.0
17:37:12,0.0
17:37:12,0.0
17:37:13,0.0
17:37:13,0.0
17:37:14,0.0
17:37:14,0.0
17:37:15,0.0
17:37:16,0.0
17:37:16,0.0
17:37:17,0.0
17:37:17,0.0
17:37:18,0.0
17:37:18,0.0
17:37:19,0.0
17:37:19,0.0
17:37:20,0.0
17:37:21,0.0
17:37:21,0.0
17:37:22,0.0
17:37:22,0.0
17:37:23,0.0
17:37:23,0.0
17:37:24,0.0
17:37:24,0.0
17:37:25,0.0
17:37:26,0.0
17:37:26,0.0
17:37:27,0.0
17:37:27,0.0
17:37:28,0.0
17:37:28,0.0
17:37:29,0.0
17:37:29,0.0
17:37:30,0.0
17:37:30,0.0
17:37:31,0.0
17:37:32,0.0
17:37:32,0.0
17:37:33,0.0
17:37:33,0.0
17:37:34,0.0
17:37:34,0.0
17:37:35,0.0
17:37:35,0.0
17:37:36,0.0
17:37:36,0.0
17:37:37,0.0
17:37:38,1.401298464324817e-45
17:37:38,1.2611686178923354e-44
17:37:39,9.248569864543793e-44
17:37:39,1.8216880036222622e-44
17:37:40,0.0
17:37:40,0.0
17:37:41,4.203895392974451e-45
17:37:41,1.6114932339735396e-43
17:37:42,1.471363387541058e-43
17:37:42,1.3312335411085762e-43
17:37:43,1.064986832886861e-43
17:37:44,9.10844001811131e-44
17:37:44,7.42688186092153e-44
17:37:45,7.286752014489049e-44
17:37:45,9.248569864543793e-44
17:37:46,1.1630777253895982e-43
17:37:46,1.1911036946760945e-43
17:37:47,1.1070257868166055e-43
17:37:47,1.2051166793193427e-43
17:37:48,1.2191296639625909e-43
17:37:49,9.80908925027372e-44
17:37:49,1.1630777253895982e-43
17:37:50,1.3592595103950726e-43
17:37:50,1.4993893568275543e-43
17:37:51,1.2191296639625909e-43
17:37:51,1.4573504028978098e-43
17:37:52,1.6535321879032841e-43
17:37:52,1.6114932339735396e-43
17:37:53,1.4573504028978098e-43
17:37:53,1.4433374182545616e-43
17:37:54,1.3032075718220799e-43
17:37:55,1.3312335411085762e-43
17:37:55,1.2471556332490872e-43
17:37:56,1.7095841264762768e-43
17:37:56,1.6535321879032841e-43
17:37:57,1.8357009882655104e-43
17:37:57,1.9478048654114957e-43
17:37:58,1.4993893568275543e-43
17:37:58,1.2611686178923354e-43
17:37:59,1.401298464324817e-43
17:38:00,1.317220556465328e-43
17:38:00,1.0229478789571165e-43
17:38:01,9.388699710976274e-44
17:38:01,1.2191296639625909e-43
17:38:02,1.485376372184306e-43
17:38:02,1.723597111119525e-43
17:38:03,1.7376100957627732e-43
17:38:03,1.5974802493302915e-43
17:38:04,1.3872854796815689e-43
17:38:04,1.233142648605839e-43
17:38:05,9.949219096706201e-44
17:38:05,9.80908925027372e-45
17:38:06,7.006492321624085e-45
17:38:07,8.407790785948902e-45
17:38:07,9.80908925027372e-45
17:38:08,4.203895392974451e-45
17:38:08,4.203895392974451e-45
17:38:09,2.802596928649634e-45
17:38:09,4.203895392974451e-45
17:38:10,5.605193857299268e-45
17:38:10,7.006492321624085e-45
17:38:11,2.802596928649634e-45
17:38:11,1.401298464324817e-45
17:38:12,4.203895392974451e-45
17:38:13,7.006492321624085e-45
17:38:13,5.605193857299268e-45
17:38:14,7.006492321624085e-45
17:38:14,2.802596928649634e-45
17:38:15,2.802596928649634e-45
17:38:15,4.203895392974451e-45
17:38:16,7.006492321624085e-45
17:38:16,7.006492321624085e-45
17:38:17,5.605193857299268e-45
17:38:18,5.605193857299268e-45
17:38:18,5.605193857299268e-45
17:38:19,4.344025239406933e-44
17:38:19,8.127531093083939e-44
17:38:20,7.006492321624085e-45
17:38:20,1.401298464324817e-45
17:38:21,0.0
17:38:21,3.363116314379561e-44
17:38:22,8.547920632381384e-44
17:38:22,9.80908925027372e-45
17:38:23,0.0
17:38:24,0.0
17:38:24,0.0
17:38:25,0.0
17:38:25,0.0
17:38:26,0.0
17:38:26,0.0
17:38:27,0.0
17:38:27,0.0
17:38:28,0.0
17:38:28,0.0
17:38:29,0.0
17:38:30,0.0
17:38:30,0.0
17:38:31,0.0
17:38:31,0.0
17:38:32,0.0
17:38:32,0.0
17:38:33,0.0
17:38:33,0.0
17:38:34,0.0
17:38:35,0.0
17:38:35,0.0
17:38:36,0.0
17:38:36,0.0
17:38:37,0.0
17:38:37,0.0
17:38:38,0.0
17:38:38,0.0
17:38:39,0.0
17:38:39,0.0
17:38:40,0.0
17:38:41,0.0
17:38:41,0.0
17:38:42,0.0
17:38:42,0.0
17:38:43,0.0
17:38:43,0.0
17:38:44,0.0
17:38:44,0.0
17:38:45,0.0
17:38:46,0.0
17:38:46,0.0
17:38:47,0.0
17:38:47,0.0
17:38:48,0.0
17:38:48,0.0
17:38:49,0.0
17:38:49,0.0
17:38:50,0.0
17:38:50,0.0
17:38:51,0.0
17:38:52,0.0
17:38:52,0.0
17:38:53,0.0
17:38:53,0.0
17:38:54,0.0
17:38:54,0.0
17:38:55,0.0
17:38:55,0.0
17:38:56,0.0
17:38:56,0.0
17:38:57,0.0
17:38:58,0.0
17:38:58,0.0
17:38:59,0.0
17:38:59,0.0
17:39:00,0.0
