time,angular velocity
15:07:52,11.591842651367188
15:07:53,6.419922371492248e-10
15:07:53,6.419922371492248e-10
15:07:53,11.591842651367188
15:07:53,11.591842651367188
15:07:53,6.419922371492248e-10
15:07:54,11.591842651367188
15:07:54,6.419922371492248e-10
15:07:54,11.591842651367188
15:07:54,11.591842651367188
15:07:54,2.719007170526311e-06
15:07:55,6.419922371492248e-10
15:07:55,6.419922371492248e-10
15:07:55,6.419922371492248e-10
15:07:55,6.419922371492248e-10
15:07:55,6.419922371492248e-10
15:07:55,11.591842651367188
15:07:56,6.419922371492248e-10
15:07:56,4.1785995108512e-08
15:07:56,6.419922371492248e-10
15:07:56,1.67143980434048e-07
15:07:56,1.67143980434048e-07
15:07:57,0.00017687748186290264
15:07:57,46.36737060546875
15:07:57,1.0876028682105243e-05
15:07:57,1.67143980434048e-07
15:07:57,0.00017687748186290264
15:07:57,6.419922371492248e-10
15:07:58,781.8779296875
15:07:58,1.0876028682105243e-05
15:07:58,2.5679689485968993e-09
15:07:58,1.0876028682105243e-05
15:07:58,1.0876028682105243e-05
15:07:59,2.5679689485968993e-09
15:07:59,2.5679689485968993e-09
15:07:59,6.419922371492248e-10
15:07:59,1.67143980434048e-07
15:07:59,781.8779296875
15:07:59,1.67143980434048e-07
15:08:00,0.00017687748186290264
15:08:00,0.00017687748186290264
15:08:00,1.0876028682105243e-05
15:08:00,4.1785995108512e-08
15:08:00,781.8779296875
15:08:01,1.67143980434048e-07
15:08:01,6.419922371492248e-10
15:08:01,46.36737060546875
15:08:01,6.419922371492248e-10
15:08:01,1.67143980434048e-07
15:08:02,1.0876028682105243e-05
15:08:02,2.5679689485968993e-09
15:08:02,0.00017687748186290264
15:08:02,6.419922371492248e-10
15:08:02,781.8779296875
15:08:02,1.67143980434048e-07
15:08:03,781.8779296875
15:08:03,4.1785995108512e-08
15:08:03,6.419922371492248e-10
15:08:03,11.591842651367188
15:08:03,1.0876028682105243e-05
15:08:04,1.0876028682105243e-05
15:08:04,781.8779296875
15:08:04,1.67143980434048e-07
15:08:04,781.8779296875
15:08:04,1.0876028682105243e-05
15:08:04,4.1785995108512e-08
15:08:05,6.419922371492248e-10
15:08:05,4.1785995108512e-08
15:08:05,781.8779296875
15:08:05,0.00017687748186290264
15:08:05,2.5679689485968993e-09
15:08:06,1.0876028682105243e-05
15:08:06,781.8779296875
15:08:06,4.1785995108512e-08
15:08:06,1.0876028682105243e-05
15:08:06,1.0876028682105243e-05
15:08:07,2.5679689485968993e-09
15:08:07,0.00017687748186290264
15:08:07,1.67143980434048e-07
15:08:07,1.0876028682105243e-05
15:08:07,0.00017687748186290264
15:08:07,1.0876028682105243e-05
15:08:08,1.67143980434048e-07
15:08:08,6.419922371492248e-10
15:08:08,0.00017687748186290264
15:08:08,11.591842651367188
15:08:08,0.00017687748186290264
15:08:09,4.1785995108512e-08
15:08:09,781.8779296875
15:08:09,4.1785995108512e-08
15:08:09,1.0876028682105243e-05
15:08:09,1.67143980434048e-07
15:08:09,6.419922371492248e-10
15:08:10,6.419922371492248e-10
15:08:10,2.5679689485968993e-09
15:08:10,1.0876028682105243e-05
15:08:10,1.67143980434048e-07
15:08:10,781.8779296875
15:08:11,11.591842651367188
15:08:11,11.591842651367188
15:08:11,781.8779296875
15:08:11,2.5679689485968993e-09
15:08:11,6.419922371492248e-10
15:08:11,11.591842651367188
15:08:12,11.591842651367188
15:08:12,11.591842651367188
15:08:12,1.0876028682105243e-05
15:08:12,11.591842651367188
15:08:12,1.0876028682105243e-05
15:08:13,6.419922371492248e-10
15:08:13,1.0876028682105243e-05
15:08:13,11.591842651367188
15:08:13,1.0876028682105243e-05
15:08:13,2.5679689485968993e-09
15:08:14,6.419922371492248e-10
15:08:14,1.0876028682105243e-05
15:08:14,2.5679689485968993e-09
15:08:14,781.8779296875
15:08:14,1.0876028682105243e-05
15:08:14,0.00017687748186290264
15:08:15,4.1785995108512e-08
15:08:15,11.591842651367188
15:08:15,2.5679689485968993e-09
15:08:15,1.0876028682105243e-05
15:08:15,1.67143980434048e-07
15:08:16,781.8779296875
15:08:16,1.0876028682105243e-05
15:08:16,4.1785995108512e-08
15:08:16,781.8779296875
15:08:16,4.1785995108512e-08
15:08:16,11.591842651367188
15:08:17,0.00017687748186290264
15:08:17,781.8779296875
15:08:17,781.8779296875
15:08:17,1.0876028682105243e-05
15:08:17,2.5679689485968993e-09
15:08:18,1.0876028682105243e-05
15:08:18,6.419922371492248e-10
15:08:18,11.591842651367188
15:08:18,6.419922371492248e-10
15:08:18,4.1785995108512e-08
15:08:19,1.67143980434048e-07
15:08:19,1.0876028682105243e-05
15:08:19,1.0876028682105243e-05
15:08:19,781.8779296875
15:08:19,2.5679689485968993e-09
15:08:19,2.5679689485968993e-09
15:08:20,781.8779296875
15:08:20,1.0876028682105243e-05
15:08:20,11.591842651367188
15:08:20,2.5679689485968993e-09
15:08:20,781.8779296875
15:08:21,781.8779296875
15:08:21,6.419922371492248e-10
15:08:21,1.67143980434048e-07
15:08:21,781.8779296875
15:08:21,46.36737060546875
15:08:21,6.419922371492248e-10
15:08:22,1.67143980434048e-07
15:08:22,2.5679689485968993e-09
15:08:22,6.419922371492248e-10
15:08:22,6.419922371492248e-10
15:08:22,4.350411472842097e-05
15:08:23,4.1785995108512e-08
15:08:23,781.8779296875
15:08:23,1.0876028682105243e-05
15:08:23,0.00017687748186290264
15:08:23,11.591842651367188
15:08:23,781.8779296875
15:08:24,4.1785995108512e-08
15:08:24,6.419922371492248e-10
15:08:24,4.1785995108512e-08
15:08:24,46.36737060546875
15:08:24,1.67143980434048e-07
15:08:25,1.0876028682105243e-05
15:08:25,4.1785995108512e-08
15:08:25,4.1785995108512e-08
15:08:25,11.591842651367188
15:08:25,1.0876028682105243e-05
15:08:26,11.591842651367188
15:08:26,11.591842651367188
15:08:26,6.419922371492248e-10
15:08:26,11.591842651367188
15:08:26,781.8779296875
15:08:26,6.419922371492248e-10
15:08:27,6.419922371492248e-10
15:08:27,6.419922371492248e-10
15:08:27,6.419922371492248e-10
15:08:27,6.419922371492248e-10
15:08:27,6.419922371492248e-10
15:08:28,6.419922371492248e-10
15:08:28,6.419922371492248e-10
15:08:28,6.419922371492248e-10
15:08:28,6.419922371492248e-10
15:08:28,6.419922371492248e-10
15:08:28,6.419922371492248e-10
15:08:29,6.419922371492248e-10
15:08:29,6.419922371492248e-10
15:08:29,6.419922371492248e-10
15:08:29,6.419922371492248e-10
15:08:29,6.419922371492248e-10
15:08:30,6.419922371492248e-10
15:08:30,6.419922371492248e-10
15:08:30,6.419922371492248e-10
15:08:30,6.419922371492248e-10
15:08:30,6.419922371492248e-10
15:08:31,6.419922371492248e-10
15:08:31,6.419922371492248e-10
15:08:31,6.419922371492248e-10
15:08:31,6.419922371492248e-10
15:08:31,6.419922371492248e-10
15:08:31,6.419922371492248e-10
15:08:32,6.419922371492248e-10
15:08:32,6.419922371492248e-10
15:08:32,6.419922371492248e-10
15:08:32,6.419922371492248e-10
15:08:32,6.419922371492248e-10
15:08:33,6.419922371492248e-10
15:08:33,6.419922371492248e-10
15:08:33,6.419922371492248e-10
15:08:33,6.419922371492248e-10
15:08:33,6.419922371492248e-10
15:08:33,6.419922371492248e-10
15:08:34,6.419922371492248e-10
15:08:34,6.419922371492248e-10
15:08:34,6.419922371492248e-10
15:08:34,6.419922371492248e-10
15:08:34,6.419922371492248e-10
15:08:35,6.419922371492248e-10
15:08:35,6.419922371492248e-10
15:08:35,6.419922371492248e-10
15:08:35,6.419922371492248e-10
15:08:35,6.419922371492248e-10
15:08:35,6.419922371492248e-10
15:08:36,6.419922371492248e-10
15:08:36,6.419922371492248e-10
15:08:36,6.419922371492248e-10
15:08:36,6.419922371492248e-10
15:08:36,6.419922371492248e-10
15:08:37,6.419922371492248e-10
15:08:37,6.419922371492248e-10
15:08:37,6.419922371492248e-10
15:08:37,6.419922371492248e-10
15:08:37,6.419922371492248e-10
15:08:38,6.419922371492248e-10
15:08:38,6.419922371492248e-10
15:08:38,6.419922371492248e-10
15:08:38,6.419922371492248e-10
15:08:38,6.419922371492248e-10
15:08:38,1.0876028682105243e-05
15:08:39,6.419922371492248e-10
15:08:39,11.591842651367188
15:08:39,6.419922371492248e-10
15:08:39,6.419922371492248e-10
15:08:39,6.419922371492248e-10
15:08:40,6.419922371492248e-10
15:08:40,6.419922371492248e-10
15:08:40,6.419922371492248e-10
15:08:40,6.419922371492248e-10
15:08:40,6.419922371492248e-10
15:08:40,6.419922371492248e-10
15:08:41,6.419922371492248e-10
15:08:41,6.419922371492248e-10
15:08:41,6.419922371492248e-10
15:08:41,6.419922371492248e-10
15:08:41,6.419922371492248e-10
15:08:42,6.419922371492248e-10
15:08:42,6.419922371492248e-10
15:08:42,6.419922371492248e-10
15:08:42,6.419922371492248e-10
15:08:42,6.419922371492248e-10
15:08:42,6.419922371492248e-10
15:08:43,6.419922371492248e-10
15:08:43,6.419922371492248e-10
15:08:43,6.419922371492248e-10
15:08:43,6.419922371492248e-10
15:08:43,1.0876028682105243e-05
15:08:44,1.0876028682105243e-05
15:08:44,4.1785995108512e-08
15:08:44,781.8779296875
15:08:44,1.0876028682105243e-05
15:08:44,4.1785995108512e-08
15:08:45,781.8779296875
15:08:45,4.1785995108512e-08
15:08:45,1.0876028682105243e-05
15:08:45,781.8779296875
15:08:45,781.8779296875
15:08:45,1.0876028682105243e-05
15:08:46,1.0876028682105243e-05
15:08:46,6.419922371492248e-10
15:08:46,11.591842651367188
15:08:46,4.1785995108512e-08
15:08:46,1.0876028682105243e-05
15:08:47,1.0876028682105243e-05
15:08:47,781.8779296875
15:08:47,1.67143980434048e-07
15:08:47,1.0876028682105243e-05
15:08:47,1.67143980434048e-07
15:08:47,6.419922371492248e-10
15:08:48,1.0876028682105243e-05
15:08:48,0.00017687748186290264
15:08:48,1.0876028682105243e-05
15:08:48,195.469482421875
15:08:48,1.0876028682105243e-05
15:08:49,781.8779296875
15:08:49,1.0876028682105243e-05
15:08:49,781.8779296875
15:08:49,46.36737060546875
15:08:49,4.1785995108512e-08
15:08:50,781.8779296875
15:08:50,195.469482421875
15:08:50,1.67143980434048e-07
15:08:50,11.591842651367188
15:08:50,11.591842651367188
15:08:50,6.419922371492248e-10
15:08:51,1.0876028682105243e-05
15:08:51,4.1785995108512e-08
15:08:51,1.67143980434048e-07
15:08:51,1.0876028682105243e-05
15:08:51,781.8779296875
15:08:52,195.469482421875
15:08:52,6.419922371492248e-10
15:08:52,1.67143980434048e-07
15:08:52,1.0876028682105243e-05
15:08:52,6.419922371492248e-10
15:08:52,6.419922371492248e-10
15:08:53,6.419922371492248e-10
15:08:53,1.0876028682105243e-05
15:08:53,0.00017687748186290264
15:08:53,6.419922371492248e-10
15:08:53,0.00017687748186290264
15:08:54,1.0876028682105243e-05
15:08:54,2.719007170526311e-06
15:08:54,6.419922371492248e-10
15:08:54,1.0876028682105243e-05
15:08:54,781.8779296875
15:08:55,4.1785995108512e-08
15:08:55,46.36737060546875
15:08:55,781.8779296875
15:08:55,1.0876028682105243e-05
15:08:55,1.0876028682105243e-05
15:08:55,781.8779296875
15:08:56,0.00017687748186290264
15:08:56,781.8779296875
15:08:56,6.419922371492248e-10
15:08:56,781.8779296875
15:08:56,1.0876028682105243e-05
15:08:57,6.419922371492248e-10
15:08:57,1.0876028682105243e-05
15:08:57,1.0876028682105243e-05
15:08:57,1.0876028682105243e-05
15:08:57,6.419922371492248e-10
15:08:57,781.8779296875
15:08:58,781.8779296875
15:08:58,46.36737060546875
15:08:58,11.591842651367188
15:08:58,1.0876028682105243e-05
15:08:58,6.419922371492248e-10
15:08:59,6.419922371492248e-10
15:08:59,6.419922371492248e-10
15:08:59,6.419922371492248e-10
15:08:59,6.419922371492248e-10
15:08:59,6.419922371492248e-10
15:08:59,6.419922371492248e-10
15:09:00,6.419922371492248e-10
15:09:00,6.419922371492248e-10
15:09:00,6.419922371492248e-10
15:09:00,6.419922371492248e-10
15:09:00,6.419922371492248e-10
15:09:01,6.419922371492248e-10
15:09:01,6.419922371492248e-10
15:09:01,6.419922371492248e-10
15:09:01,6.419922371492248e-10
15:09:01,6.419922371492248e-10
