time,angular velocity,torque,differential pressure,pressure 1,pressure 2
18:14:57,0.0,0.1710653305053711,0.0,0.0,0.0
18:14:57,0.0,0.31769275665283203,0.0,0.0,0.0
18:14:57,0.0,0.2199411392211914,0.0,0.0,0.0
18:14:58,0.0,-0.07331371307373047,0.0,0.0,0.0
18:14:58,0.0,0.46432018280029297,0.0,0.0,0.0
18:14:58,0.0,0.1710653305053711,0.0,0.0,0.0
18:14:58,0.0,0.31769275665283203,0.0,0.0,0.0
18:14:58,0.0,0.2199411392211914,0.0,0.0,0.0
18:14:58,0.0,-0.07331371307373047,0.0,0.0,0.0
18:14:58,0.0,0.46432018280029297,0.0,0.0,0.0
18:14:58,0.0,0.1710653305053711,0.0,0.0,0.0
18:14:58,0.0,-0.1710653305053711,0.0,0.0,0.0
18:14:59,0.0,-0.12218952178955078,0.0,0.0,0.0
18:15:00,0.0,-0.7086992263793945,0.0,0.0,0.0
18:15:02,0.0,0.1710653305053711,0.0,0.0,0.0
18:15:03,0.0,0.31769275665283203,0.0,0.0,0.0
18:15:04,0.0,-0.8064508438110352,0.0,0.0,0.0
18:15:05,0.0,0.12218952178955078,0.0,0.0,0.0
18:15:06,0.0,-0.41544437408447266,0.0,0.0,0.0
18:15:07,0.0,0.2199411392211914,0.0,0.0,0.0
18:15:08,0.0,-1.1485815048217773,0.0,0.0,0.0
18:15:09,0.0,0.7575750350952148,0.0,0.0,0.0
18:15:10,78.45000457763672,0.12218952178955078,0.0,0.0,0.0
18:15:11,273.3750305175781,-0.2199411392211914,0.0,0.0,0.0
18:15:12,297.0000305175781,0.46432018280029297,0.0,0.0,0.0
18:15:13,277.2749938964844,0.2199411392211914,0.0,0.0,0.0
18:15:14,256.2749938964844,-0.12218952178955078,0.0,0.0,0.0
18:15:15,215.02500915527344,-0.12218952178955078,0.0,0.0,0.0
18:15:16,17.700000762939453,0.1710653305053711,0.0,0.0,0.0
18:15:17,0.0,-0.07331371307373047,0.0,0.0,0.0
18:15:18,0.0,-0.36656856536865234,0.0,0.0,0.0
18:15:19,0.0,-0.024437904357910156,0.0,0.0,0.0
18:15:20,0.0,0.6598234176635742,0.0,0.0,0.0
18:15:21,0.0,-0.1710653305053711,0.0,0.0,0.0
18:15:23,0.0,0.8064508438110352,0.0,0.0,0.0
18:15:24,0.0,-0.31769275665283203,0.0,0.0,0.0
18:15:25,0.0,-0.07331371307373047,0.0,0.0,0.0
18:15:26,0.0,0.12218952178955078,0.0,0.0,0.0
18:15:27,0.0,-0.024437904357910156,0.0,0.0,0.0
18:15:28,0.0,0.07331371307373047,0.0,0.0,0.0
18:15:29,0.0,0.024437904357910156,0.0,0.0,0.0
18:15:30,0.0,1.099705696105957,0.0,0.0,0.0
18:15:31,0.0,0.1710653305053711,0.0,0.0,0.0
18:15:32,0.0,-0.2688169479370117,0.0,0.0,0.0
18:15:33,0.0,-0.07331371307373047,0.0,0.0,0.0
18:15:34,0.0,0.12218952178955078,0.0,0.0,0.0
18:15:35,0.0,0.2199411392211914,0.0,0.0,0.0
18:15:36,0.0,-0.12218952178955078,0.0,0.0,0.0
18:15:37,0.0,0.31769275665283203,0.0,0.0,0.0
18:15:38,0.0,0.024437904357910156,0.0,0.0,0.0
18:15:39,0.0,0.31769275665283203,0.0,0.0,0.0
18:15:40,0.0,-0.07331371307373047,0.0,0.0,0.0
18:15:41,0.0,-0.024437904357910156,0.0,0.0,0.0
18:15:42,0.0,-0.07331371307373047,0.0,0.0,0.0
18:15:43,0.0,0.2199411392211914,0.0,0.0,0.0
18:15:45,0.0,-0.6109476089477539,0.0,0.0,0.0
18:15:46,0.0,0.024437904357910156,0.0,0.0,0.0
18:15:47,0.0,0.07331371307373047,0.0,0.0,0.0
18:15:48,0.0,-0.2688169479370117,0.0,0.0,0.0
18:15:49,0.0,0.2199411392211914,0.0,0.0,0.0
18:15:50,0.0,0.2199411392211914,0.0,0.0,0.0
18:15:51,0.0,0.2199411392211914,0.0,0.0,0.0
18:15:52,0.0,0.5620718002319336,0.0,0.0,0.0
18:15:53,0.0,0.41544437408447266,0.0,0.0,0.0
18:15:54,0.0,-0.12218952178955078,0.0,0.0,0.0
18:15:55,0.0,-0.7086992263793945,55.645233154296875,55.645233154296875,55.645233154296875
18:15:56,0.0,0.12218952178955078,143.62168884277344,143.62168884277344,143.62168884277344
18:15:57,0.0,-0.5131959915161133,165.6157989501953,165.6157989501953,165.6157989501953
18:15:58,0.0,-0.36656856536865234,154.61874389648438,154.61874389648438,154.61874389648438
18:15:59,0.0,0.1710653305053711,132.6246337890625,132.6246337890625,132.6246337890625
18:16:00,0.0,-0.46432018280029297,121.62757110595703,121.62757110595703,121.62757110595703
18:16:01,0.0,0.31769275665283203,165.6157989501953,165.6157989501953,165.6157989501953
18:16:02,0.0,0.5131959915161133,165.6157989501953,165.6157989501953,165.6157989501953
18:16:03,0.0,0.36656856536865234,165.6157989501953,165.6157989501953,165.6157989501953
18:16:04,0.0,0.1710653305053711,176.61285400390625,176.61285400390625,176.61285400390625
18:16:05,0.0,0.36656856536865234,187.6099090576172,187.6099090576172,187.6099090576172
18:16:06,0.0,-0.024437904357910156,176.61285400390625,176.61285400390625,176.61285400390625
18:16:08,0.0,-0.12218952178955078,143.62168884277344,143.62168884277344,143.62168884277344
18:16:09,0.0,0.2199411392211914,154.61874389648438,154.61874389648438,154.61874389648438
18:16:10,0.0,-0.2688169479370117,143.62168884277344,143.62168884277344,143.62168884277344
18:16:11,0.0,0.2199411392211914,132.6246337890625,132.6246337890625,132.6246337890625
18:16:12,0.0,-0.12218952178955078,154.61874389648438,154.61874389648438,154.61874389648438
18:16:13,0.0,0.31769275665283203,165.6157989501953,165.6157989501953,165.6157989501953
18:16:14,0.0,-0.07331371307373047,154.61874389648438,154.61874389648438,154.61874389648438
18:16:15,0.0,-0.1710653305053711,176.61285400390625,176.61285400390625,176.61285400390625
18:16:16,0.0,0.12218952178955078,176.61285400390625,176.61285400390625,176.61285400390625
18:16:17,0.0,0.07331371307373047,143.62168884277344,143.62168884277344,143.62168884277344
18:16:18,0.0,-0.2688169479370117,132.6246337890625,132.6246337890625,132.6246337890625
18:16:19,0.0,0.1710653305053711,143.62168884277344,143.62168884277344,143.62168884277344
18:16:20,0.0,0.7086992263793945,132.6246337890625,132.6246337890625,132.6246337890625
18:16:21,0.0,0.36656856536865234,143.62168884277344,143.62168884277344,143.62168884277344
18:16:22,0.0,0.31769275665283203,154.61874389648438,154.61874389648438,154.61874389648438
18:16:23,0.0,0.024437904357910156,176.61285400390625,176.61285400390625,176.61285400390625
18:16:24,0.0,-0.2688169479370117,176.61285400390625,176.61285400390625,176.61285400390625
18:16:25,0.0,-0.41544437408447266,187.6099090576172,187.6099090576172,187.6099090576172
18:16:26,0.0,-0.07331371307373047,143.62168884277344,143.62168884277344,143.62168884277344
18:16:27,0.0,-0.9042024612426758,143.62168884277344,143.62168884277344,143.62168884277344
18:16:28,0.0,-0.07331371307373047,132.6246337890625,132.6246337890625,132.6246337890625
18:16:30,0.0,-0.8553266525268555,143.62168884277344,143.62168884277344,143.62168884277344
18:16:31,0.0,-0.36656856536865234,143.62168884277344,143.62168884277344,143.62168884277344
18:16:32,0.0,0.2688169479370117,154.61874389648438,154.61874389648438,154.61874389648438
18:16:33,0.0,0.41544437408447266,176.61285400390625,176.61285400390625,176.61285400390625
18:16:34,0.0,-0.8064508438110352,176.61285400390625,176.61285400390625,176.61285400390625
18:16:35,0.0,-0.12218952178955078,176.61285400390625,176.61285400390625,176.61285400390625
18:16:36,0.0,-0.2199411392211914,154.61874389648438,154.61874389648438,154.61874389648438
18:16:37,0.0,0.1710653305053711,143.62168884277344,143.62168884277344,143.62168884277344
18:16:38,0.0,-0.31769275665283203,121.62757110595703,121.62757110595703,121.62757110595703
18:16:39,0.0,0.2688169479370117,132.6246337890625,132.6246337890625,132.6246337890625
18:16:40,0.0,0.5131959915161133,165.6157989501953,165.6157989501953,165.6157989501953
18:16:41,0.0,0.2199411392211914,176.61285400390625,176.61285400390625,176.61285400390625
18:16:42,0.0,0.024437904357910156,176.61285400390625,176.61285400390625,176.61285400390625
18:16:43,0.0,0.024437904357910156,165.6157989501953,165.6157989501953,165.6157989501953
18:16:44,0.0,-0.024437904357910156,143.62168884277344,143.62168884277344,143.62168884277344
18:16:45,0.0,-1.8328452110290527,121.62757110595703,121.62757110595703,121.62757110595703
18:16:46,0.0,0.41544437408447266,154.61874389648438,154.61874389648438,154.61874389648438
18:16:47,0.0,0.024437904357910156,154.61874389648438,154.61874389648438,154.61874389648438
18:16:48,0.0,-0.024437904357910156,176.61285400390625,176.61285400390625,176.61285400390625
18:16:49,0.0,0.12218952178955078,176.61285400390625,176.61285400390625,176.61285400390625
18:16:50,0.0,-0.1710653305053711,176.61285400390625,176.61285400390625,176.61285400390625
18:16:52,0.0,0.2199411392211914,132.6246337890625,132.6246337890625,132.6246337890625
18:16:53,0.0,-0.024437904357910156,110.63050842285156,110.63050842285156,110.63050842285156
18:16:54,0.0,0.2688169479370117,121.62757110595703,121.62757110595703,121.62757110595703
18:16:55,0.0,0.8553266525268555,165.6157989501953,165.6157989501953,165.6157989501953
18:16:56,0.0,0.31769275665283203,176.61285400390625,176.61285400390625,176.61285400390625
18:16:57,0.0,-0.2688169479370117,176.61285400390625,176.61285400390625,176.61285400390625
18:16:58,0.0,0.07331371307373047,143.62168884277344,143.62168884277344,143.62168884277344
18:16:59,0.0,0.1710653305053711,143.62168884277344,143.62168884277344,143.62168884277344
18:17:00,0.0,0.2199411392211914,143.62168884277344,143.62168884277344,143.62168884277344
18:17:01,0.0,0.6598234176635742,154.61874389648438,154.61874389648438,154.61874389648438
18:17:02,0.0,0.1710653305053711,176.61285400390625,176.61285400390625,176.61285400390625
18:17:03,0.0,0.1710653305053711,176.61285400390625,176.61285400390625,176.61285400390625
18:17:04,60.22500228881836,-0.2199411392211914,176.61285400390625,176.61285400390625,176.61285400390625
