time,angular velocity,torque,differential pressure,pressure 1,pressure 2
18:44:28,0.0,1.1974573135375977,0.0,0.0,0.0
18:44:28,0.0,0.41544437408447266,0.0,0.0,0.0
18:44:28,0.0,0.024437904357910156,0.0,0.0,0.0
18:44:28,0.0,0.024437904357910156,0.0,0.0,0.0
18:44:29,0.0,0.024437904357910156,0.0,0.0,0.0
18:44:29,0.0,1.1974573135375977,0.0,0.0,0.0
18:44:29,0.0,0.41544437408447266,0.0,0.0,0.0
18:44:29,0.0,0.024437904357910156,0.0,0.0,0.0
18:44:29,0.0,0.5131959915161133,0.0,0.0,0.0
18:44:30,0.0,0.31769275665283203,0.0,0.0,0.0
18:44:32,0.0,-0.024437904357910156,0.0,0.0,0.0
18:44:33,0.0,-0.6598234176635742,0.0,0.0,0.0
18:44:34,0.0,-0.31769275665283203,0.0,0.0,0.0
18:44:35,0.0,-0.12218952178955078,0.0,0.0,0.0
18:44:36,0.0,0.7086992263793945,0.0,0.0,0.0
18:44:37,0.0,0.5620718002319336,0.0,0.0,0.0
18:44:38,0.0,0.8553266525268555,0.0,0.0,0.0
18:44:39,0.0,-0.12218952178955078,0.0,0.0,0.0
18:44:40,0.0,0.2688169479370117,0.0,0.0,0.0
18:44:41,0.0,-0.024437904357910156,0.0,0.0,0.0
18:44:42,0.0,-0.1710653305053711,0.0,0.0,0.0
18:44:43,0.0,0.12218952178955078,0.0,0.0,0.0
18:44:44,0.0,-0.12218952178955078,0.0,0.0,0.0
18:44:45,0.0,-0.2688169479370117,0.0,0.0,0.0
18:44:46,0.0,0.31769275665283203,0.0,0.0,0.0
18:44:47,0.0,0.6109476089477539,0.0,0.0,0.0
18:44:48,0.0,0.1710653305053711,0.0,0.0,0.0
18:44:49,0.0,0.5131959915161133,0.0,0.0,0.0
18:44:50,0.0,-0.024437904357910156,0.0,0.0,0.0
18:44:51,0.0,-0.12218952178955078,0.0,0.0,0.0
18:44:52,0.0,0.12218952178955078,0.0,0.0,0.0
18:44:53,0.0,0.2688169479370117,22.653913497924805,22.653913497924805,22.653913497924805
18:44:55,0.0,0.12218952178955078,77.63934326171875,77.63934326171875,77.63934326171875
18:44:56,0.0,0.2199411392211914,143.62168884277344,143.62168884277344,143.62168884277344
18:44:57,0.0,0.5620718002319336,143.62168884277344,143.62168884277344,143.62168884277344
18:44:58,0.0,-0.2199411392211914,132.6246337890625,132.6246337890625,132.6246337890625
18:44:59,0.0,-0.12218952178955078,154.61874389648438,154.61874389648438,154.61874389648438
18:45:00,0.0,0.024437904357910156,176.61285400390625,176.61285400390625,176.61285400390625
18:45:01,2.325000047683716,-0.6109476089477539,176.61285400390625,176.61285400390625,176.61285400390625
18:45:02,182.40000915527344,-0.5620718002319336,176.61285400390625,176.61285400390625,176.61285400390625
18:45:03,202.72499084472656,-0.5131959915161133,143.62168884277344,143.62168884277344,143.62168884277344
18:45:04,252.82501220703125,0.2688169479370117,154.61874389648438,154.61874389648438,154.61874389648438
18:45:05,263.7749938964844,3.885631561279297,132.6246337890625,132.6246337890625,132.6246337890625
18:45:06,314.70001220703125,0.41544437408447266,132.6246337890625,132.6246337890625,132.6246337890625
18:45:07,311.70001220703125,0.9530782699584961,143.62168884277344,143.62168884277344,143.62168884277344
18:45:08,292.20001220703125,0.31769275665283203,143.62168884277344,143.62168884277344,143.62168884277344
18:45:09,317.7749938964844,-0.5131959915161133,165.6157989501953,165.6157989501953,165.6157989501953
18:45:10,329.8500061035156,1.4418387413024902,165.6157989501953,165.6157989501953,165.6157989501953
18:45:11,301.8000183105469,-0.1710653305053711,165.6157989501953,165.6157989501953,165.6157989501953
18:45:12,287.1750183105469,-1.1974573135375977,121.62757110595703,121.62757110595703,121.62757110595703
18:45:13,287.9250183105469,0.46432018280029297,132.6246337890625,132.6246337890625,132.6246337890625
18:45:14,217.34999084472656,0.5131959915161133,143.62168884277344,143.62168884277344,143.62168884277344
18:45:15,25.42500114440918,0.2688169479370117,132.6246337890625,132.6246337890625,132.6246337890625
18:45:17,7.575000286102295,1.4418387413024902,143.62168884277344,143.62168884277344,143.62168884277344
18:45:18,4.275000095367432,0.6598234176635742,165.6157989501953,165.6157989501953,165.6157989501953
18:45:19,15.0,0.31769275665283203,187.6099090576172,187.6099090576172,187.6099090576172
18:45:20,15.750000953674316,0.6109476089477539,187.6099090576172,187.6099090576172,187.6099090576172
18:45:21,8.325000762939453,0.07331371307373047,165.6157989501953,165.6157989501953,165.6157989501953
18:45:22,8.02500057220459,-0.12218952178955078,154.61874389648438,154.61874389648438,154.61874389648438
18:45:23,6.225000381469727,-0.07331371307373047,132.6246337890625,132.6246337890625,132.6246337890625
18:45:24,5.100000381469727,1.0508298873901367,132.6246337890625,132.6246337890625,132.6246337890625
18:45:25,7.575000286102295,1.4418387413024902,154.61874389648438,154.61874389648438,154.61874389648438
18:45:26,11.700000762939453,1.1974573135375977,176.61285400390625,176.61285400390625,176.61285400390625
18:45:27,9.375,0.024437904357910156,176.61285400390625,176.61285400390625,176.61285400390625
18:45:28,7.4250006675720215,0.41544437408447266,132.6246337890625,132.6246337890625,132.6246337890625
18:45:29,0.0,-0.2199411392211914,132.6246337890625,132.6246337890625,132.6246337890625
18:45:30,0.0,-0.7086992263793945,121.62757110595703,121.62757110595703,121.62757110595703
18:45:31,0.0,-0.36656856536865234,154.61874389648438,154.61874389648438,154.61874389648438
18:45:32,0.0,0.1710653305053711,165.6157989501953,165.6157989501953,165.6157989501953
18:45:33,0.0,0.7086992263793945,176.61285400390625,176.61285400390625,176.61285400390625
18:45:34,0.0,0.2688169479370117,165.6157989501953,165.6157989501953,165.6157989501953
18:45:35,0.0,0.12218952178955078,143.62168884277344,143.62168884277344,143.62168884277344
18:45:36,0.0,0.41544437408447266,132.6246337890625,132.6246337890625,132.6246337890625
18:45:37,0.0,0.2688169479370117,110.63050842285156,110.63050842285156,110.63050842285156
18:45:39,0.0,0.6598234176635742,143.62168884277344,143.62168884277344,143.62168884277344
18:45:40,0.0,0.5620718002319336,154.61874389648438,154.61874389648438,154.61874389648438
18:45:41,0.0,-0.2199411392211914,165.6157989501953,165.6157989501953,165.6157989501953
18:45:42,0.0,0.6109476089477539,176.61285400390625,176.61285400390625,176.61285400390625
18:45:43,0.0,-0.31769275665283203,165.6157989501953,165.6157989501953,165.6157989501953
18:45:44,0.0,-0.46432018280029297,154.61874389648438,154.61874389648438,154.61874389648438
18:45:45,0.0,-0.07331371307373047,132.6246337890625,132.6246337890625,132.6246337890625
18:45:46,0.0,-0.36656856536865234,132.6246337890625,132.6246337890625,132.6246337890625
18:45:47,0.0,0.12218952178955078,154.61874389648438,154.61874389648438,154.61874389648438
18:45:48,0.0,0.2199411392211914,165.6157989501953,165.6157989501953,165.6157989501953
18:45:49,0.0,0.12218952178955078,165.6157989501953,165.6157989501953,165.6157989501953
